Usage,Image name,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt,unknown,NF
Training,fer0003347.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003348.png,1,0,9,0,0,0,0,0,0,0
Training,fer0003349.png,8,0,0,0,0,2,0,0,0,0
Training,fer0003350.png,5,0,0,2,1,0,0,1,1,0
Training,fer0003351.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003352.png,0,9,1,0,0,0,0,0,0,0
Training,fer0003353.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003354.png,3,0,0,0,4,2,0,0,1,0
Training,fer0003355.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003356.png,1,0,7,0,0,0,0,0,2,0
Training,fer0003357.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003358.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003359.png,7,0,0,3,0,0,0,0,0,0
Training,fer0003360.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003361.png,4,0,3,2,0,0,0,0,1,0
Training,fer0003362.png,7,0,0,0,1,0,0,1,1,0
Training,fer0003363.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003364.png,0,0,1,0,8,0,0,0,1,0
Training,fer0003365.png,7,3,0,0,0,0,0,0,0,0
Training,fer0003366.png,8,0,0,1,0,0,0,1,0,0
Training,fer0003367.png,3,0,0,6,0,0,0,0,1,0
Training,fer0003368.png,2,0,7,0,0,0,0,0,1,0
Training,fer0003369.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003370.png,0,0,0,2,0,0,7,0,1,0
Training,fer0003371.png,5,0,1,2,0,0,0,2,0,0
Training,fer0003372.png,8,0,0,1,0,1,0,0,0,0
Training,fer0003373.png,4,0,1,0,1,3,0,0,1,0
Training,fer0003374.png,9,1,0,0,0,0,0,0,0,0
Training,fer0003375.png,5,0,1,2,0,0,0,1,1,0
Training,fer0003376.png,6,0,2,1,0,0,0,0,1,0
Training,fer0003377.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003378.png,8,0,1,1,0,0,0,0,0,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0003380.png,0,0,5,0,5,0,0,0,0,0
Training,fer0003381.png,0,0,0,0,9,0,0,0,1,0
Training,fer0003382.png,4,0,0,5,0,0,0,0,1,0
Training,fer0003383.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003384.png,0,1,0,9,0,0,0,0,0,0
Training,fer0003385.png,0,0,2,3,1,0,3,0,1,0
Training,fer0003386.png,0,8,2,0,0,0,0,0,0,0
Training,fer0003387.png,1,1,3,0,4,0,0,0,1,0
Training,fer0003388.png,5,0,0,4,0,0,1,0,0,0
Training,fer0003389.png,8,0,0,1,1,0,0,0,0,0
Training,fer0003390.png,5,0,0,2,0,0,0,0,3,0
Training,fer0003391.png,3,3,0,4,0,0,0,0,0,0
Training,fer0003392.png,0,9,1,0,0,0,0,0,0,0
Training,fer0003393.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003394.png,5,0,0,1,0,0,0,2,2,0
Training,fer0003395.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003396.png,5,0,0,2,0,0,0,0,3,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0003398.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003399.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003400.png,6,0,0,2,0,0,0,2,0,0
Training,fer0003401.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003402.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003403.png,0,8,0,0,0,0,1,0,1,0
Training,fer0003404.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003405.png,0,7,3,0,0,0,0,0,0,0
Training,fer0003406.png,0,0,2,0,7,0,0,0,1,0
Training,fer0003407.png,9,0,1,0,0,0,0,0,0,0
Training,fer0003408.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003409.png,5,0,0,0,1,2,0,2,0,0
Training,fer0003410.png,0,5,4,0,0,0,0,0,1,0
Training,fer0003411.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003412.png,7,0,1,2,0,0,0,0,0,0
Training,fer0003413.png,6,0,0,0,2,0,1,0,1,0
Training,fer0003414.png,0,0,0,9,0,0,0,0,1,0
Training,fer0003415.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003416.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003417.png,0,0,10,0,0,0,0,0,0,0
Training,fer0003418.png,9,1,0,0,0,0,0,0,0,0
Training,fer0003419.png,3,0,1,0,0,0,6,0,0,0
Training,fer0003420.png,0,9,1,0,0,0,0,0,0,0
Training,fer0003421.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003422.png,4,0,1,5,0,0,0,0,0,0
Training,fer0003423.png,0,0,0,10,0,0,0,0,0,0
Training,fer0003424.png,0,0,3,1,0,0,6,0,0,0
Training,fer0003425.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003426.png,1,0,0,9,0,0,0,0,0,0
Training,fer0003427.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003428.png,0,4,3,0,1,0,0,0,2,0
Training,fer0003429.png,0,1,5,1,0,0,3,0,0,0
Training,fer0003430.png,0,0,2,0,1,1,6,0,0,0
Training,fer0003431.png,0,1,0,9,0,0,0,0,0,0
Training,fer0003432.png,1,0,0,4,0,1,3,0,1,0
Training,fer0003433.png,1,1,2,2,0,0,3,0,1,0
Training,fer0003434.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003435.png,8,0,0,1,1,0,0,0,0,0
Training,fer0003436.png,0,2,0,0,8,0,0,0,0,0
Training,fer0003437.png,0,0,1,0,0,0,6,1,2,0
Training,fer0003438.png,6,0,1,0,2,0,0,0,1,0
Training,fer0003439.png,6,0,4,0,0,0,0,0,0,0
Training,fer0003440.png,0,0,3,0,0,0,7,0,0,0
Training,fer0003441.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003442.png,4,1,3,0,0,0,0,0,2,0
Training,fer0003443.png,5,1,0,2,0,1,0,0,1,0
Training,fer0003444.png,4,3,0,2,0,0,0,1,0,0
Training,fer0003445.png,3,0,5,0,0,0,0,0,2,0
Training,fer0003446.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003447.png,6,0,1,3,0,0,0,0,0,0
Training,fer0003448.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003449.png,3,6,0,0,0,0,0,0,1,0
Training,fer0003450.png,4,0,0,4,1,0,0,0,1,0
Training,fer0003451.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003452.png,0,0,1,4,0,0,2,0,3,0
Training,fer0003453.png,1,5,4,0,0,0,0,0,0,0
Training,fer0003454.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003455.png,6,2,1,0,1,0,0,0,0,0
Training,fer0003456.png,0,0,9,0,0,0,1,0,0,0
Training,fer0003457.png,0,0,0,10,0,0,0,0,0,0
Training,fer0003458.png,5,2,3,0,0,0,0,0,0,0
Training,fer0003459.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003460.png,8,0,2,0,0,0,0,0,0,0
Training,fer0003461.png,1,0,0,0,7,0,0,1,1,0
Training,fer0003462.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003463.png,1,0,0,9,0,0,0,0,0,0
Training,fer0003464.png,0,1,9,0,0,0,0,0,0,0
Training,fer0003465.png,7,0,0,3,0,0,0,0,0,0
Training,fer0003466.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003467.png,0,0,10,0,0,0,0,0,0,0
Training,fer0003468.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003469.png,1,5,4,0,0,0,0,0,0,0
Training,fer0003470.png,2,0,0,8,0,0,0,0,0,0
Training,fer0003471.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003472.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003473.png,3,0,6,0,0,0,0,0,1,0
Training,fer0003474.png,1,1,0,8,0,0,0,0,0,0
Training,fer0003475.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003476.png,4,1,0,0,3,2,0,0,0,0
Training,fer0003477.png,3,7,0,0,0,0,0,0,0,0
Training,fer0003478.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003479.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003480.png,0,2,3,0,5,0,0,0,0,0
Training,fer0003481.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003482.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003483.png,0,0,2,1,6,0,0,0,1,0
Training,fer0003484.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003485.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003486.png,9,0,0,0,1,0,0,0,0,0
Training,fer0003487.png,5,5,0,0,0,0,0,0,0,0
Training,fer0003488.png,2,0,0,4,0,0,0,2,2,0
Training,fer0003489.png,5,0,0,3,0,1,0,0,1,0
Training,fer0003490.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003491.png,3,0,0,4,0,0,0,1,2,0
Training,fer0003492.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003493.png,0,9,1,0,0,0,0,0,0,0
Training,fer0003494.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003495.png,2,5,2,0,0,0,0,0,1,0
Training,fer0003496.png,4,1,0,5,0,0,0,0,0,0
Training,fer0003497.png,1,6,2,0,1,0,0,0,0,0
Training,fer0003498.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003499.png,6,0,0,2,0,0,0,1,1,0
Training,fer0003500.png,7,0,0,2,0,0,0,0,1,0
Training,fer0003501.png,3,0,0,2,5,0,0,0,0,0
Training,fer0003502.png,4,0,0,5,0,0,0,0,1,0
Training,fer0003503.png,0,0,9,0,0,0,1,0,0,0
Training,fer0003504.png,7,3,0,0,0,0,0,0,0,0
Training,fer0003505.png,7,1,1,1,0,0,0,0,0,0
Training,fer0003506.png,8,0,0,0,1,0,0,0,1,0
Training,fer0003507.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003508.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003509.png,0,1,5,0,0,0,4,0,0,0
Training,fer0003510.png,2,0,2,4,1,0,1,0,0,0
Training,fer0003511.png,0,0,7,0,0,0,3,0,0,0
Training,fer0003512.png,0,0,0,6,3,1,0,0,0,0
Training,fer0003513.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003514.png,9,0,0,0,0,0,1,0,0,0
Training,fer0003515.png,2,0,0,0,2,1,4,0,1,0
Training,fer0003516.png,6,0,0,1,1,0,1,0,1,0
Training,fer0003517.png,2,6,0,0,0,0,0,0,2,0
Training,fer0003518.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003519.png,0,1,9,0,0,0,0,0,0,0
Training,fer0003520.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003521.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003522.png,0,8,1,0,0,1,0,0,0,0
Training,fer0003523.png,2,0,0,7,0,0,0,0,1,0
Training,fer0003524.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003525.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003526.png,0,9,0,0,0,1,0,0,0,0
Training,fer0003527.png,8,0,0,0,0,0,0,0,2,0
Training,fer0003528.png,0,0,0,10,0,0,0,0,0,0
Training,fer0003529.png,8,0,0,1,1,0,0,0,0,0
Training,fer0003530.png,1,0,9,0,0,0,0,0,0,0
Training,fer0003531.png,8,1,0,0,0,0,0,0,1,0
Training,fer0003532.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003533.png,3,0,0,0,5,0,0,0,2,0
Training,fer0003534.png,1,2,0,0,7,0,0,0,0,0
Training,fer0003535.png,2,0,0,6,0,0,0,0,2,0
Training,fer0003536.png,5,0,0,1,3,0,0,0,1,0
Training,fer0003537.png,1,8,0,0,0,0,0,0,1,0
Training,fer0003538.png,2,0,0,8,0,0,0,0,0,0
Training,fer0003539.png,9,1,0,0,0,0,0,0,0,0
Training,fer0003540.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003541.png,6,0,0,4,0,0,0,0,0,0
Training,fer0003542.png,2,0,0,7,0,0,0,1,0,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0003544.png,0,0,8,0,0,0,2,0,0,0
Training,fer0003545.png,0,4,0,0,6,0,0,0,0,0
Training,fer0003546.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003547.png,9,0,0,0,1,0,0,0,0,0
Training,fer0003548.png,0,0,0,0,9,0,0,1,0,0
Training,fer0003549.png,8,0,0,0,1,0,1,0,0,0
Training,fer0003550.png,1,0,9,0,0,0,0,0,0,0
Training,fer0003551.png,4,0,0,1,1,0,0,1,3,0
Training,fer0003552.png,0,0,1,1,7,0,0,0,1,0
Training,fer0003553.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003554.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003555.png,5,0,0,4,0,0,0,0,1,0
Training,fer0003556.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003557.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003558.png,1,0,0,0,8,0,0,0,1,0
Training,fer0003559.png,0,0,1,0,9,0,0,0,0,0
Training,fer0003560.png,7,3,0,0,0,0,0,0,0,0
Training,fer0003561.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003562.png,5,0,3,1,0,0,0,0,1,0
Training,fer0003563.png,0,0,9,0,0,0,1,0,0,0
Training,fer0003564.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003565.png,3,0,0,2,0,0,0,3,2,0
Training,fer0003566.png,7,0,0,2,0,0,0,0,1,0
Training,fer0003567.png,0,0,9,0,0,0,1,0,0,0
Training,fer0003568.png,1,8,0,0,0,0,0,0,1,0
Training,fer0003569.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003570.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003571.png,0,0,1,0,0,0,9,0,0,0
Training,fer0003572.png,0,9,0,0,0,1,0,0,0,0
Training,fer0003573.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003574.png,1,6,0,0,3,0,0,0,0,0
Training,fer0003575.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003576.png,9,0,0,0,1,0,0,0,0,0
Training,fer0003577.png,6,0,0,0,1,0,0,3,0,0
Training,fer0003578.png,0,1,1,4,0,0,3,0,1,0
Training,fer0003579.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003580.png,2,1,0,1,5,0,0,0,1,0
Training,fer0003581.png,4,3,0,0,0,0,0,3,0,0
Training,fer0003582.png,8,0,0,1,0,0,1,0,0,0
Training,fer0003583.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003584.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003585.png,4,0,0,2,3,1,0,0,0,0
Training,fer0003586.png,6,0,0,3,0,0,0,1,0,0
Training,fer0003587.png,4,0,0,6,0,0,0,0,0,0
Training,fer0003588.png,3,0,0,0,6,1,0,0,0,0
Training,fer0003589.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003590.png,2,7,0,1,0,0,0,0,0,0
Training,fer0003591.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003592.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003593.png,1,0,0,3,5,0,0,1,0,0
Training,fer0003594.png,7,0,0,3,0,0,0,0,0,0
Training,fer0003595.png,0,0,6,1,1,0,2,0,0,0
Training,fer0003596.png,8,0,0,0,2,0,0,0,0,0
Training,fer0003597.png,0,0,6,0,3,0,1,0,0,0
Training,fer0003598.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003599.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003600.png,7,0,0,0,0,2,0,1,0,0
Training,fer0003601.png,1,1,4,0,2,0,2,0,0,0
Training,fer0003602.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003603.png,4,0,0,6,0,0,0,0,0,0
Training,fer0003604.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003605.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003606.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003607.png,0,0,4,1,2,0,3,0,0,0
Training,fer0003608.png,3,5,0,1,0,0,0,0,1,0
Training,fer0003609.png,0,0,3,2,0,0,2,0,3,0
Training,fer0003610.png,1,0,0,8,0,0,0,0,1,0
Training,fer0003611.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003612.png,6,0,0,4,0,0,0,0,0,0
Training,fer0003613.png,8,1,0,1,0,0,0,0,0,0
Training,fer0003614.png,2,7,0,0,0,0,0,1,0,0
Training,fer0003615.png,0,2,8,0,0,0,0,0,0,0
Training,fer0003616.png,3,0,0,6,0,0,0,0,1,0
Training,fer0003617.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003618.png,7,0,0,0,3,0,0,0,0,0
Training,fer0003619.png,1,0,0,2,5,1,0,0,1,0
Training,fer0003620.png,0,0,0,1,1,2,0,5,1,0
Training,fer0003621.png,0,0,9,0,0,0,1,0,0,0
Training,fer0003622.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003623.png,7,0,0,3,0,0,0,0,0,0
Training,fer0003624.png,5,0,0,5,0,0,0,0,0,0
Training,fer0003625.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003626.png,5,0,0,0,1,2,0,1,1,0
Training,fer0003627.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003628.png,8,0,2,0,0,0,0,0,0,0
Training,fer0003629.png,0,0,5,1,0,0,3,0,1,0
Training,fer0003630.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003631.png,3,0,2,2,0,0,3,0,0,0
Training,fer0003632.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003633.png,3,6,0,0,0,0,0,1,0,0
Training,fer0003634.png,0,0,3,1,0,0,6,0,0,0
Training,fer0003635.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003636.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003637.png,2,0,0,1,2,0,1,1,3,0
Training,fer0003638.png,5,0,0,1,4,0,0,0,0,0
Training,fer0003639.png,5,0,0,3,1,0,0,0,1,0
Training,fer0003640.png,7,0,0,1,0,0,0,1,1,0
Training,fer0003641.png,2,7,0,0,0,0,0,0,1,0
Training,fer0003642.png,0,0,3,0,0,0,6,0,1,0
Training,fer0003643.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003644.png,0,0,1,0,8,0,0,1,0,0
Training,fer0003645.png,3,0,0,1,5,1,0,0,0,0
Training,fer0003646.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003647.png,4,1,2,1,0,0,0,0,2,0
Training,fer0003648.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003649.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003650.png,9,0,0,0,1,0,0,0,0,0
Training,fer0003651.png,6,0,0,4,0,0,0,0,0,0
Training,fer0003652.png,0,0,0,9,0,0,0,0,1,0
Training,fer0003653.png,6,0,0,4,0,0,0,0,0,0
Training,fer0003654.png,4,0,0,5,0,0,1,0,0,0
Training,fer0003655.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003656.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003657.png,0,9,0,0,0,0,0,1,0,0
Training,fer0003658.png,0,9,0,0,0,0,0,1,0,0
Training,fer0003659.png,7,2,0,0,0,0,0,0,1,0
Training,fer0003660.png,0,0,1,0,9,0,0,0,0,0
Training,fer0003661.png,2,4,3,0,0,0,0,0,1,0
Training,fer0003662.png,4,1,0,0,1,1,0,1,2,0
Training,fer0003663.png,1,8,1,0,0,0,0,0,0,0
Training,fer0003664.png,0,9,0,0,0,0,1,0,0,0
Training,fer0003665.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003666.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003667.png,0,8,0,0,0,0,1,0,1,0
Training,fer0003668.png,3,0,0,7,0,0,0,0,0,0
Training,fer0003669.png,0,0,10,0,0,0,0,0,0,0
Training,fer0003670.png,8,0,0,2,0,0,0,0,0,0
Training,fer0003671.png,7,3,0,0,0,0,0,0,0,0
Training,fer0003672.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003673.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003674.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003675.png,6,0,0,1,0,2,0,0,1,0
Training,fer0003676.png,5,0,0,5,0,0,0,0,0,0
Training,fer0003677.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003678.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003679.png,3,0,1,0,3,0,0,2,1,0
Training,fer0003680.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003681.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003682.png,6,0,0,0,2,0,0,1,1,0
Training,fer0003683.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003684.png,0,0,4,0,2,1,2,0,1,0
Training,fer0003685.png,0,0,7,0,0,0,3,0,0,0
Training,fer0003686.png,7,0,0,1,0,0,0,0,2,0
Training,fer0003687.png,2,1,7,0,0,0,0,0,0,0
Training,fer0003688.png,1,0,4,4,0,0,1,0,0,0
Training,fer0003689.png,6,0,3,0,0,0,0,0,1,0
Training,fer0003690.png,8,0,0,1,0,0,0,0,1,0
Training,fer0003691.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003692.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003693.png,3,0,4,1,2,0,0,0,0,0
Training,fer0003694.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003695.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003696.png,7,0,0,0,2,0,0,0,1,0
Training,fer0003697.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003698.png,0,9,0,0,0,0,1,0,0,0
Training,fer0003699.png,4,0,0,5,0,0,0,0,1,0
Training,fer0003700.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003701.png,3,0,0,6,0,0,0,0,1,0
Training,fer0003702.png,0,0,5,0,5,0,0,0,0,0
Training,fer0003703.png,2,0,1,4,0,1,0,0,2,0
Training,fer0003704.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003705.png,7,0,1,1,0,0,0,0,1,0
Training,fer0003706.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003707.png,6,0,0,4,0,0,0,0,0,0
Training,fer0003708.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003709.png,7,2,0,0,0,0,0,0,1,0
Training,fer0003710.png,1,1,0,1,5,1,0,0,1,0
Training,fer0003711.png,1,0,0,3,1,0,5,0,0,0
Training,fer0003712.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003713.png,4,1,0,0,1,0,1,1,2,0
Training,fer0003714.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003715.png,2,0,0,3,4,1,0,0,0,0
Training,fer0003716.png,0,0,5,0,0,0,5,0,0,0
Training,fer0003717.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003718.png,4,0,1,2,0,0,1,0,2,0
Training,fer0003719.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003720.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003721.png,1,7,1,0,1,0,0,0,0,0
Training,fer0003722.png,2,8,0,0,0,0,0,0,0,0
Training,fer0003723.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003724.png,4,0,0,4,0,0,0,0,2,0
Training,fer0003725.png,5,0,0,2,1,0,1,1,0,0
Training,fer0003726.png,3,2,0,1,0,1,0,0,3,0
Training,fer0003727.png,9,1,0,0,0,0,0,0,0,0
Training,fer0003728.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003729.png,2,0,0,5,2,0,0,0,1,0
Training,fer0003730.png,6,0,2,0,0,0,1,0,1,0
Training,fer0003731.png,6,3,0,0,0,0,0,1,0,0
Training,fer0003732.png,2,7,1,0,0,0,0,0,0,0
Training,fer0003733.png,8,0,0,1,0,0,0,1,0,0
Training,fer0003734.png,0,0,1,9,0,0,0,0,0,0
Training,fer0003735.png,8,0,0,1,1,0,0,0,0,0
Training,fer0003736.png,8,0,0,1,0,0,0,0,1,0
Training,fer0003737.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003738.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003739.png,7,0,3,0,0,0,0,0,0,0
Training,fer0003740.png,6,0,2,0,0,0,0,0,2,0
Training,fer0003741.png,0,0,0,9,1,0,0,0,0,0
Training,fer0003742.png,6,0,0,2,0,0,0,2,0,0
Training,fer0003743.png,6,0,0,2,0,0,0,0,2,0
Training,fer0003744.png,2,0,4,4,0,0,0,0,0,0
Training,fer0003745.png,0,0,6,0,0,0,3,1,0,0
Training,fer0003746.png,3,0,0,4,1,0,0,0,2,0
Training,fer0003747.png,0,2,0,8,0,0,0,0,0,0
Training,fer0003748.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003749.png,1,3,3,0,0,1,0,1,1,0
Training,fer0003750.png,1,0,5,1,0,0,3,0,0,0
Training,fer0003751.png,7,0,0,3,0,0,0,0,0,0
Training,fer0003752.png,5,0,0,1,0,2,0,1,1,0
Training,fer0003753.png,1,0,1,0,8,0,0,0,0,0
Training,fer0003754.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003755.png,5,0,0,4,0,0,0,0,1,0
Training,fer0003756.png,5,0,0,2,1,1,0,0,1,0
Training,fer0003757.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003758.png,0,9,0,0,0,0,0,0,1,0
Training,fer0003759.png,0,1,9,0,0,0,0,0,0,0
Training,fer0003760.png,4,6,0,0,0,0,0,0,0,0
Training,fer0003761.png,6,0,0,4,0,0,0,0,0,0
Training,fer0003762.png,5,0,0,5,0,0,0,0,0,0
Training,fer0003763.png,7,0,0,2,0,0,0,0,1,0
Training,fer0003764.png,9,0,0,0,1,0,0,0,0,0
Training,fer0003765.png,4,5,0,0,1,0,0,0,0,0
Training,fer0003766.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003767.png,4,1,0,5,0,0,0,0,0,0
Training,fer0003768.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003769.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003770.png,7,0,0,3,0,0,0,0,0,0
Training,fer0003771.png,0,0,0,3,0,0,7,0,0,0
Training,fer0003772.png,1,0,0,0,0,9,0,0,0,0
Training,fer0003773.png,9,0,0,0,0,0,0,0,1,0
Training,fer0003774.png,0,0,10,0,0,0,0,0,0,0
Training,fer0003775.png,0,0,8,0,0,0,2,0,0,0
Training,fer0003776.png,1,0,8,0,0,0,1,0,0,0
Training,fer0003777.png,9,0,0,1,0,0,0,0,0,0
Training,fer0003778.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003779.png,5,0,1,1,0,1,2,0,0,0
Training,fer0003780.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003781.png,1,1,1,0,5,0,0,0,2,0
Training,fer0003782.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003783.png,0,0,2,4,0,0,2,0,2,0
Training,fer0003784.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003785.png,1,9,0,0,0,0,0,0,0,0
Training,fer0003786.png,3,0,0,6,0,0,0,1,0,0
Training,fer0003787.png,10,0,0,0,0,0,0,0,0,0
Training,fer0003788.png,1,8,1,0,0,0,0,0,0,0
Training,fer0003789.png,7,1,0,1,0,0,0,0,1,0
Training,fer0003790.png,0,1,0,0,8,0,0,0,1,0
Training,fer0003791.png,1,8,0,0,0,0,0,0,1,0
Training,fer0003792.png,7,0,0,2,0,0,0,0,1,0
Training,fer0003793.png,0,0,9,0,0,0,1,0,0,0
Training,fer0003794.png,0,10,0,0,0,0,0,0,0,0
Training,fer0003795.png,2,0,0,0,6,0,0,0,2,0
Training,fer0003796.png,0,3,0,0,6,0,0,0,1,0
